ID,StudyID,Sex,AgeAtScreen,Age_Bin,BodyWeight,BW_Bin,BW_zscore,FRC,Cg,Ettube,EC150,Raw_mean,Raw_std,Raw_min,Raw_max,Iaw_mean,Iaw_std,Iaw_min,Iaw_max,Rti_mean,Rti_std,Rti_min,Rti_max,Iti_mean,Iti_std,Iti_min,Iti_max,Cti_mean,Cti_std,Cti_min,Cti_max,Eti,ResNorm_mean,ResNorm_std,ResNorm_min,ResNorm_max,gest_nanCount_PM,gest_nanCount_O3,gest_nanCount_NO2,gest_nanCount_Temp,gest_countPMsensitive,gest_countPMunhealthy,gest_countO3sensitive,gest_countO3unhealthy,gest_countNO2sensitive,gest_countNO2unhealthy,gest_countTempsensitive,gest_countTempunhealthy,gest_avgPM,gest_avgO3,gest_avgNO2,gest_avgTemp,gest_AUCPM,gest_AUCO3,gest_AUCNO2,gest_AUCTemp,neonatal_nanCount_PM,neonatal_nanCount_O3,neonatal_nanCount_NO2,neonatal_nanCount_Temp,neonatal_countPMsensitive,neonatal_countPMunhealthy,neonatal_countO3sensitive,neonatal_countO3unhealthy,neonatal_countNO2sensitive,neonatal_countTempsensitive,neonatal_countTempunhealthy,neonatal_avgPM,neonatal_avgO3,neonatal_avgNO2,neonatal_avgTemp,neonatal_AUCPM,neonatal_AUCO3,neonatal_AUCNO2,neonatal_AUCTemp,infancy_nanCount_PM,infancy_nanCount_O3,infancy_nanCount_NO2,infancy_nanCount_Temp,infancy_countPMsensitive,infancy_countPMunhealthy,infancy_countO3sensitive,infancy_countO3unhealthy,infancy_countNO2sensitive,infancy_countNO2unhealthy,infancy_countTempsensitive,infancy_countTempunhealthy,infancy_avgPM,infancy_avgO3,infancy_avgNO2,infancy_avgTemp,infancy_AUCPM,infancy_AUCO3,infancy_AUCNO2,infancy_AUCTemp,postnatal_nanCount_PM,postnatal_nanCount_O3,postnatal_nanCount_NO2,postnatal_nanCount_Temp,postnatal_countPMsensitive,postnatal_countPMunhealthy,postnatal_countO3sensitive,postnatal_countO3unhealthy,postnatal_countNO2sensitive,postnatal_countNO2unhealthy,postnatal_countTempsensitive,postnatal_countTempunhealthy,postnatal_avgPM,postnatal_avgO3,postnatal_avgNO2,postnatal_avgTemp,postnatal_AUCPM,postnatal_AUCO3,postnatal_AUCNO2,postnatal_AUCTemp,postnatal_totalhours,PFTpre_7d_nanCount_PM,PFTpre_7d_nanCount_O3,PFTpre_7d_nanCount_NO2,PFTpre_7d_nanCount_Temp,PFTpre_7d_countPMsensitive,PFTpre_7d_countPMunhealthy,PFTpre_7d_countO3sensitive,PFTpre_7d_countO3unhealthy,PFTpre_7d_countNO2sensitive,PFTpre_7d_countNO2unhealthy,PFTpre_7d_countTempsensitive,PFTpre_7d_countTempunhealthy,PFTpre_7d_avgPM,PFTpre_7d_avgO3,PFTpre_7d_avgNO2,PFTpre_7d_avgTemp,PFTpre_7d_AUCPM,PFTpre_7d_AUCO3,PFTpre_7d_AUCNO2,PFTpre_7d_AUCTemp,PFTpre_30d_nanCount_PM,PFTpre_30d_nanCount_O3,PFTpre_30d_nanCount_NO2,PFTpre_30d_nanCount_Temp,PFTpre_30d_countPMsensitive,PFTpre_30d_countPMunhealthy,PFTpre_30d_countO3sensitive,PFTpre_30d_countO3unhealthy,PFTpre_30d_countNO2sensitive,PFTpre_30d_countNO2unhealthy,PFTpre_30d_countTempsensitive,PFTpre_30d_countTempunhealthy,PFTpre_30d_avgPM,PFTpre_30d_avgO3,PFTpre_30d_avgNO2,PFTpre_30d_avgTemp,PFTpre_30d_AUCPM,PFTpre_30d_AUCO3,PFTpre_30d_AUCNO2,PFTpre_30d_AUCTemp
45FBB,A,M,1178,3,5.72,6,0.267973943820882,0.3266,0.0003371,4.5,1.60147,19.81229,0.3251370017221799,19.2636,20.2608,0.20783100000000002,0.008254833533552735,0.19699,0.22184,4.04919,0.17458253985499864,3.7649,4.262,0.0003172899,0.0004859193515408475,1.0001e-05,0.0014056,0.00413926,0.00022882241634556325,0.0037393,0.0044424,241.58907630832567,0.0649185908771466,0.007192552465393479,0.05868008117715634,0.08247861281862343,542,336,1273,131,551,82,58,2,229,0,7,0,8.306463878327,0.0199705379310345,0.00570420386904762,55.3012715404699,28399.8,72.3932,15.3329,211803.87,88,31,30,0,13,0,3,0,7,0,0,3.37440758293839,0.0312817391304348,0.00288277858176556,50.7866574202496,2136.0,21.5844,1.992,36617.18,262,597,607,60,1503,351,449,27,284,2,321,0,11.8191926982903,0.0272013970983342,0.00442721280602636,62.0017892494675,91941.5,202.4872,32.9119,494836.28,831,1739,1911,154,4133,1050,1442,56,857,2,1150,21,9.89763537643029,0.0270973392628325,0.00425670662316973,61.8687463992317,271610.91,719.000799999999,112.2153,1739687.28,28273,2,49,49,0,4,1,12,0,2,0,8,0,6.51682634730539,0.03112,0.00322166666666667,66.2117159763314,1088.31,3.7344,0.3866,11189.78,4,72,138,0,16,1,30,0,3,0,12,0,5.5555230125523,0.0324235747303544,0.00293722126929674,66.4728710124826,3983.31,21.0429,1.7124,47926.94
EA21B,A,M,1130,3,4.0,4,-1.49273043033636,0.1908,0.0001969,4.5,2.705154,21.595509999999997,0.3802133303233268,21.1565,22.0793,0.22444699999999998,0.007301409376886693,0.21594,0.23438,4.9825099999999996,0.24810030879106573,4.6192,5.322,1.5954199999999997e-05,1.7174972196645777e-05,1e-05,6.4798e-05,0.00336189,0.00010406986382020281,0.0031868,0.003494,297.45173102034863,0.06427152845708377,0.01322565872549067,0.04964760510797984,0.08467613941233304,594,327,1155,129,558,82,51,2,229,0,7,0,8.47508167508168,0.0204082828838745,0.00554415538132573,54.1778627348643,28535.6,74.1637,15.5569,207609.57,36,31,30,0,9,0,25,0,8,0,0,3.97810218978102,0.0302730434782609,0.00305716353111433,55.4509292649098,2725.0,20.8884,2.1125,39980.12,256,596,607,60,1492,351,427,27,281,2,321,0,11.6374438021837,0.0272224177300201,0.0044226392251816,61.7185390301967,90597.5,202.6709,32.8779,492575.66,768,1648,1755,154,3992,1048,1409,56,852,2,1138,21,9.88886591659394,0.0268677344639422,0.00430747851454704,61.8608499276892,260601.2835,684.401799999999,109.2635,1668201.53999999,27121,1,7,7,0,0,0,15,0,4,0,0,0,5.8491875,0.0338796296296296,0.00349876543209877,58.5143195266272,982.6635,5.4885,0.5668,9888.92,3,30,30,0,1,0,23,0,8,0,0,0,4.02919707520891,0.0317988422575977,0.00360448625180897,55.1453536754508,2892.9635,21.973,2.4907,39759.8
C0AA9,A,M,1170,3,4.31,4,-1.36130982764582,0.2135,0.0002203,4.0,4.354416,26.976679999999998,0.7577580481628394,26.0328,28.1629,0.246288,0.01730677247014397,0.23078,0.28234,5.77532,0.2944934287137076,5.0801,6.1205,0.0046783696,0.003124465391796818,1.0421e-05,0.0078654,0.0037603399999999996,0.00024751141926518595,0.003237,0.0040617,265.93339963939434,0.06348370401277668,0.011268595778531409,0.052362282598437934,0.08995729520157211,594,327,1155,129,528,81,51,2,229,0,7,0,7.93121473121473,0.0204082828838745,0.00554415538132573,54.1778627348643,26704.4,74.1637,15.5569,207609.57,36,31,30,0,9,0,25,0,8,0,0,3.97810218978102,0.0302730434782609,0.00305716353111433,55.4509292649098,2725.0,20.8884,2.1125,39980.12,256,596,607,60,1456,347,427,27,281,2,321,0,11.4282980089917,0.0272224177300201,0.0044226392251816,61.7185390301967,88969.3,202.6709,32.8779,492575.66,772,1730,1903,154,4082,1046,1442,56,855,2,1150,21,9.83268189974002,0.0270554741755531,0.00426825960730386,61.9777376732193,268520.71,712.938799999999,111.7345,1730852.28,28081,2,49,49,0,4,1,12,0,2,0,8,0,6.51682634730539,0.03112,0.00322166666666667,66.2117159763314,1088.31,3.7344,0.3866,11189.78,4,72,138,0,16,1,30,0,3,0,12,0,5.5555230125523,0.0324235747303544,0.00293722126929674,66.4728710124826,3983.31,21.0429,1.7124,47926.94
54A8D,A,F,1170,3,5.2,5,0.783426140378969,0.283,0.0002921,4.0,15.969063,23.88221,0.46440693948782097,23.2126,24.7426,0.22499500000000006,0.015641271083614378,0.20581,0.25656,4.20398,0.33362031912539936,3.5677,4.7052,0.00041951590000000006,0.000701962584687223,1e-05,0.0017792,0.00350447,0.000311210164965378,0.0030539,0.0039041,285.3498531875005,0.08123557770091554,0.014906632952363033,0.06873380397796985,0.11748063583490845,616,323,1151,129,583,76,44,2,218,0,0,0,8.55844544095665,0.0206406267179769,0.00540395017793594,52.6250887265136,28628.0,75.0906,15.1851,201659.34,18,38,98,0,20,0,33,0,5,0,0,4.97866287339972,0.0321250366032211,0.0027016051364366,57.7901803051318,3500.0,21.9414,1.6831,41666.72,254,589,539,60,1485,351,442,27,283,2,321,0,11.6618723513548,0.0273223027375201,0.00439576113036524,61.5651522365618,90811.0,203.6058,32.977,491351.48,751,1730,1903,154,4130,1050,1463,56,851,2,1174,22,9.95644740944018,0.0270861143789609,0.00426807624723051,62.2011021592006,272109.7077,713.746199999999,111.7297,1737090.18,28081,1,7,7,0,7,0,22,0,0,0,24,1,7.32564107142857,0.0293981481481481,0.00400987654320988,72.252899408284,1230.7077,4.7625,0.6496,12210.74,7,72,138,0,15,1,44,0,4,0,36,1,5.70519285714286,0.0320428351309707,0.00346020583190395,69.1191955617198,4073.5077,20.7958,2.0173,49834.94
65905,A,F,1082,3,4.03,4,-0.514482251998842,0.193,0.0001991,4.5,5.599738,19.79891,0.3171331632330843,19.4539,20.5566,0.222146,0.005643179167021999,0.2142,0.23112,4.386080000000001,0.600822868702212,3.5321,5.6423,0.0034135030000000005,0.002385624514340707,0.00041803,0.008847,0.0022755500000000003,0.00011190436641267504,0.0020875,0.0024483,439.45419788622524,0.05323547968645794,0.00814462196200627,0.039507205078331525,0.06287895052042615,616,323,1151,129,584,76,37,2,218,0,0,0,8.53871449925262,0.0206123419461242,0.00537032028469751,52.5639274530272,28562.0,74.9877,15.0906,201424.97,19,38,98,0,12,0,33,0,5,0,0,3.92849002849003,0.0322468521229868,0.00275666131621188,58.024105409154,2757.8,22.0246,1.7174,41835.38,253,594,544,60,1484,351,442,27,283,2,321,0,11.6558808423215,0.0273073452396938,0.00439710550887022,61.5291116401453,90776.0,203.3578,32.9651,491063.84,740,1600,1707,154,4059,1048,1383,56,839,2,1138,21,10.2524867890126,0.0266898190323772,0.00434195861841564,62.2033027309702,258659.9892,650.404199999999,105.3446,1605778.26,25969,1,7,7,0,1,0,0,0,5,0,0,0,3.56362619047619,0.0299216049382716,0.00486543209876543,53.2197633136095,598.6892,4.8473,0.7882,8994.14,5,30,93,0,38,1,0,0,19,0,0,0,3.95389553072626,0.0281033285094067,0.00427531847133758,53.8057142857143,2830.9892,19.4194,2.6849,38793.92
68112,A,F,1153,3,5.71,6,1.713649854403,0.3258,0.0003362,4.5,5.274064,20.092620000000004,0.433094515730176,19.5533,20.6584,0.202299,0.009477779217142001,0.19055,0.21569,3.79788,0.22796085336449035,3.3986,4.0548,0.00024833159999999995,0.0007294706205017139,1e-05,0.0023236,0.0050320899999999995,0.0010659956404434517,0.0036877,0.0068196,198.7245856095579,0.05764251978436734,0.012414481099616462,0.04237608423871009,0.07976732062453536,616,323,1151,129,584,76,37,2,218,0,0,0,8.53871449925262,0.0206123419461242,0.00537032028469751,52.5639274530272,28562.0,74.9877,15.0906,201424.97,19,38,98,0,18,0,33,0,5,0,0,4.90740740740741,0.0322468521229868,0.00275666131621188,58.024105409154,3445.0,22.0246,1.7174,41835.38,253,594,544,60,1484,351,442,27,283,2,321,0,11.6558808423215,0.0273073452396938,0.00439710550887022,61.5291116401453,90776.0,203.3578,32.9651,491063.84,747,1713,1886,154,4045,1039,1439,56,850,2,1150,21,9.93349067815495,0.0270329930662557,0.00427897390157833,62.1153493949633,267469.17,701.776499999999,110.3419,1709352.3,27673,2,49,49,0,4,1,12,0,2,0,8,0,6.51682634730539,0.03112,0.00322166666666667,66.2117159763314,1088.31,3.7344,0.3866,11189.78,4,72,138,0,16,1,30,0,3,0,12,0,5.5555230125523,0.0324235747303544,0.00293722126929674,66.4728710124826,3983.31,21.0429,1.7124,47926.94
8E907,A,M,1157,3,4.79,5,-0.713411696163581,0.2502,0.0002582,4.5,19.492895,20.273709999999998,0.1020061158297221,20.0933,20.439,0.22698199999999996,0.0019748406405468663,0.22431,0.23052,4.950989999999999,0.15116930501188977,4.7022,5.1322,1.16803e-05,4.291059544111584e-06,1e-05,2.3785e-05,0.00364052,7.251710602793429e-05,0.0035636,0.0038222,274.68603386329426,0.07528124003653433,0.006925949854508514,0.06595337452604247,0.08629559195519126,619,323,1151,129,486,63,35,2,212,0,0,0,7.59970077797726,0.0207498900494777,0.00532014234875445,52.3716597077245,25398.2,75.4881,14.9496,200688.2,15,38,98,0,18,0,42,0,5,0,0,5.09915014164306,0.0318288433382138,0.0029470304975923,58.9520665742025,3600.0,21.7391,1.836,42504.44,253,594,544,60,1484,351,433,27,283,2,321,0,11.6444530046225,0.0273186786625487,0.00439143657462986,61.4418970053878,90687.0,203.4422,32.9226,490367.78,744,1717,1890,154,4073,1050,1439,56,851,2,1150,21,9.86747414246069,0.0270498810072163,0.00427717067892887,62.1375339489406,266668.4887,704.703499999999,110.6889,1715928.0,27769,1,7,7,0,1,0,0,0,1,0,0,0,2.23112321428571,0.0330802469135802,0.00292716049382716,63.2315976331361,374.8287,5.359,0.4742,10686.14,5,72,138,0,8,1,30,0,4,0,12,0,4.25255405027933,0.0330725731895223,0.00291698113207547,66.6725936199723,3044.8287,21.4641,1.7006,48070.94
B4993,A,F,1164,3,4.36,4,-0.524860072250938,0.2172,0.0002241,4.5,8.622389,20.10811,0.3148078159766685,19.7408,20.553,0.224365,0.002886394328954765,0.22009,0.22891,4.3607,0.13862121049824946,4.1918,4.6316,4.93086e-05,0.00010661162185157028,1e-05,0.00035232,0.00376456,0.0002743073628857478,0.0032626,0.0042123,265.635293367618,0.07636170540190715,0.010278067135155354,0.06365571281350194,0.09437361489699429,618,320,1089,129,527,44,31,2,207,0,0,0,7.58450493568651,0.0209505904971162,0.00519025069637883,52.1445537578288,25355.0,76.2811,14.9064,199817.93,15,38,98,0,25,0,57,0,5,0,0,6.02266288951841,0.0314919472913616,0.00332985553772071,60.4879334257975,4252.0,21.509,2.0745,43611.8,253,595,544,60,1456,351,423,27,284,2,321,0,11.356291730868,0.0273067418748321,0.00438388688808857,61.3347901265505,88442.8,203.326,32.866,489512.96,747,1724,1897,154,3854,1036,1463,56,851,2,1174,22,9.56983478116955,0.0270397894174646,0.0042840360983103,62.2497764820212,260203.8077,708.793999999999,111.5563,1729485.54,27937,1,7,7,0,7,0,22,0,0,0,24,1,7.32564107142857,0.0293981481481481,0.00400987654320988,72.252899408284,1230.7077,4.7625,0.6496,12210.74,7,72,138,0,12,0,44,0,4,0,36,1,4.74202759103641,0.0320428351309707,0.00346020583190395,69.1191955617198,3385.8077,20.7958,2.0173,49834.94
98A78,A,F,1106,3,4.64,5,0.306259385034931,0.2385,0.0002461,4.5,2.387931,22.17602,0.4580896899079914,21.7433,22.968,0.21503999999999998,0.00447321162278538,0.21062,0.22157,4.55063,0.1459514078193304,4.2928,4.735,2.4391799999999996e-05,1.745468957552032e-05,1e-05,5.2272e-05,0.0030473499999999995,8.943016207571627e-05,0.0029667,0.0032744,328.1539698426502,0.05624664002943182,0.006759634351737711,0.049674657073096075,0.06651609494970237,618,320,1020,129,522,43,32,2,210,0,0,0,7.50403828896201,0.0209822576215326,0.00513777626657599,52.1754618997913,25086.0,76.3964,15.1102,199936.37,20,38,98,0,26,0,55,0,2,0,0,6.38659058487874,0.0323582723279649,0.0033123595505618,59.8493203883495,4477.0,22.1007,2.0636,43151.36,263,595,544,60,1456,351,421,27,285,2,321,0,11.3466958086912,0.0272586892291163,0.00438418033880219,61.2880140333292,88254.6,202.9682,32.8682,489139.64,739,1624,1731,154,3807,950,1402,56,844,2,1138,21,9.61223055878478,0.026782909995586,0.00433788990086243,62.0357803796747,248053.2218,667.456899999999,107.6404,1637186.28,26545,1,7,7,0,0,0,8,0,3,0,0,0,5.77643928571428,0.0328308641975309,0.00316234567901235,57.4055621301775,970.4418,5.3186,0.5123,9701.54,3,30,30,0,1,0,23,0,8,0,0,0,4.1517295264624,0.0316301013024602,0.00362445730824891,55.469653259362,2980.9418,21.8564,2.5045,39993.62
D3212,A,M,1099,3,4.53,5,-0.678624067208057,0.23,0.0002374,4.5,1.283847,22.11487,0.4408035567763341,21.4381,22.9922,0.21610699999999997,0.011726297180080142,0.19888,0.22937,5.001580000000001,0.3218451069829847,4.7011,5.7721,0.0032303138,0.002288378803913849,6.6518e-05,0.0066037,0.00377643,0.00016282871743713464,0.0034514,0.0040216,264.80035377327266,0.067022671077769,0.009803039904686624,0.05732798181786026,0.07946950103398606,621,321,905,129,469,34,42,2,210,0,0,0,7.20718562874251,0.0210814010989011,0.00507450916230366,52.223113256785,24072.0,76.7363,15.5077,200118.97,13,40,101,0,22,0,39,0,2,0,0,5.89519774011299,0.032723201174743,0.00329661290322581,59.52826629681,4173.8,22.2845,2.0439,42919.88,366,592,542,60,1473,347,419,27,285,2,321,0,11.6348534201954,0.0272095046314941,0.00437795706094146,61.2454554567097,89297.5,202.6836,32.8303,488799.98,731,1616,1724,154,3971,1044,1384,56,844,2,1138,21,10.1265481010684,0.0267676426638665,0.00434403926499819,62.0419059604162,259705.4526,662.793599999999,107.0936,1626924.89999999,26377,0,7,7,0,0,0,21,0,6,0,0,0,5.34326982248521,0.0345049382716049,0.00382654320987654,59.910650887574,903.0126,5.5898,0.6199,10124.9,2,30,30,0,1,0,23,0,8,0,0,0,3.91044867872044,0.0320134587554269,0.00357221418234443,54.9533703190014,2811.6126,22.1213,2.4684,39621.38
6D272,A,F,1075,3,3.91,4,-0.660937343607249,0.1844,0.0001903,4.0,0.98985,23.129700000000003,0.3299033932667092,22.7136,23.7391,0.242358,0.00798716025185979,0.23228,0.25489,4.676499999999999,0.41599087863931716,3.8767,5.1357,0.00048361890000000004,0.0005847073843175177,1.0001e-05,0.0015006,0.00197242,4.694116411944735e-05,0.0018747,0.002042,506.9914115654881,0.05777445955646353,0.011667035232211081,0.04653295823882923,0.0756123269114439,442,328,743,129,479,34,36,0,212,0,0,0,7.18641659562376,0.0216601706578585,0.00494630205096333,51.810506263048,25289.0,78.6914,15.9172,198537.86,13,33,36,0,29,0,44,0,0,0,0,6.20480225988701,0.0327414244186046,0.00351416058394161,62.4459639389736,4393.0,22.5261,2.4072,45023.54,365,593,540,60,1459,347,416,27,285,2,321,0,11.5400599270453,0.027247865198711,0.00432847620317291,61.0577646911415,88581.5,202.9421,32.4679,487302.02,729,1585,1632,154,4086,1045,1352,56,835,2,1138,21,10.3407764837269,0.0266304385530228,0.00436586122719187,62.1065387764649,259263.948,644.882699999999,105.5185,1592846.4,25801,1,7,7,0,0,0,0,0,0,0,0,0,3.26516666666667,0.0300037037037037,0.0036,52.8714792899408,548.548,4.8606,0.5832,8935.28,5,30,30,0,5,0,0,0,13,0,0,0,3.37925698324022,0.0304076700434153,0.00406136034732272,52.6505686546463,2419.548,21.0117,2.8064,37961.06
99FB8,A,M,1077,3,4.67,5,-0.38166846128924,0.2408,0.0002485,5.0,1.037904,19.350360000000002,1.4220704047268546,16.9843,20.6902,0.197529,0.003380474818719995,0.19237,0.20127,5.269399999999999,0.410975062774157,4.5984,5.8292,1.3670700000000001e-05,8.804392565961354e-06,1.0019e-05,3.8373e-05,0.0036027500000000005,0.00011485732453788047,0.0034354,0.003758,277.56574838664903,0.07765255646148728,0.010040412479493842,0.06265604525006696,0.08880048124155855,244,247,444,53,487,34,62,0,212,0,0,0,7.18079096045198,0.0227328486806678,0.00485095251634916,52.2902430910952,26691.0,84.4298,17.0608,204350.27,6,35,38,0,27,0,18,0,0,0,0,5.47188811188811,0.0311946064139942,0.00304304538799414,63.3669348127601,3912.4,21.3995,2.0784,45687.56,369,598,545,60,1444,351,445,27,286,2,325,0,11.5368873826903,0.0273286846701599,0.00434734525080043,61.1854404209999,88511.0,203.4074,32.5877,488321.0,723,1587,1634,154,4069,1049,1349,56,842,2,1138,21,10.2983070723553,0.0266519907674553,0.00436090026842867,62.0924623467599,258755.2635,646.630599999999,105.5992,1595465.81999999,25849,1,7,7,0,0,0,15,0,4,0,0,0,5.8491875,0.0338796296296296,0.00349876543209877,58.5143195266272,982.6635,5.4885,0.5668,9888.92,3,30,30,0,1,0,23,0,8,0,0,0,4.02919707520891,0.0317988422575977,0.00360448625180897,55.1453536754508,2892.9635,21.973,2.4907,39759.8
56FC2,A,M,1068,3,4.98,5,0.0403487854793762,0.2652,0.0002737,5.0,3.278236,16.159979999999997,0.68776339245412,15.2789,17.3689,0.15560300000000002,0.011216864337039806,0.14308,0.17728,3.83675,0.20838980701240326,3.5156,4.1158,0.0049340537000000005,0.003108959004036419,1.0805e-05,0.010144,0.00419038,9.687196360832863e-05,0.0040157,0.0043488,238.64184155136292,0.04477076392917016,0.004302621625167101,0.03943660922278577,0.05106519238792456,247,247,421,53,487,34,62,0,212,0,0,0,7.18605277329025,0.0228657242864836,0.0048361581920904,52.2933188331627,26689.0,84.9233,17.12,204362.29,2,35,38,0,28,0,22,0,0,0,0,5.71210013908206,0.0307416909620991,0.00309326500732064,63.8070735090153,4107.0,21.0888,2.1127,46004.9,370,598,545,60,1439,351,441,27,286,2,325,0,11.4433581019424,0.0273400913610103,0.00434290288153682,61.1625485528129,87782.0,203.4923,32.5544,488138.3,718,1578,1625,154,4060,1049,1328,56,836,2,1138,21,10.259783507927,0.026580482228227,0.004367814895035,62.1155210173082,255622.5061,639.393499999999,104.8625,1582641.35999999,25633,0,7,7,0,1,0,2,0,1,0,0,0,3.31660414201183,0.0325351851851852,0.00340123456790123,59.735976331361,560.5061,5.2707,0.551,10095.38,3,30,30,0,6,0,2,0,7,0,0,0,3.74764080779944,0.0309377713458755,0.00381693198263386,53.3982801664355,2690.8061,21.378,2.6375,38500.16
DBEE4,A,M,1043,3,4.54,5,-0.334621928028,0.2308,0.0002382,4.5,4.248451,18.72804,0.32806221699888294,18.3495,19.2855,0.19367700000000002,0.009892097912531551,0.17823,0.20684,3.93322,0.2515157242709799,3.6193,4.5606,0.0021136352,0.0017570104405346411,2.4344e-05,0.0049125,0.00374661,0.00014635618234673625,0.0035067,0.0039144,266.90795145478177,0.0684669148898922,0.009404077336359697,0.05724228908515407,0.08967975168552575,245,239,382,53,488,34,64,0,212,0,0,0,7.23331539289559,0.0231327243417518,0.00479335009779268,52.3986233367451,26879.0,86.1,17.1554,204773.82,15,35,38,0,37,0,26,0,2,14,0,6.25212464589235,0.030400583090379,0.00320307467057101,65.2722884882108,4414.0,20.8548,2.1877,47061.32,360,603,550,60,1438,351,447,27,284,2,311,0,11.5527926051295,0.0273904409787577,0.00432512348151115,61.076393935597,88737.0,203.7301,32.3995,487450.7,716,1552,1599,154,4050,1046,1324,56,834,2,1138,21,10.4023965168401,0.0264678633789021,0.00438987368780406,62.2954274689495,252955.0761,621.491899999999,102.8723,1549847.94,25033,1,7,7,0,5,0,0,0,2,0,0,0,4.44211964285714,0.0318364197530864,0.00378024691358025,51.6189349112426,746.2761,5.1575,0.6124,8723.6,5,30,87,0,36,0,0,0,13,0,0,0,3.8341844972067,0.0289102749638205,0.0039686119873817,53.6064909847434,2745.2761,19.977,2.5161,38650.28
CDB2E,A,M,1114,3,5.42,5,0.290778080096147,0.3012,0.0003109,5.0,2.196418,19.36084,0.5270593540263437,18.1496,19.8757,0.191132,0.007656122894636538,0.18141,0.20196,3.3395300000000008,0.28822461938950006,2.7875,3.7706,0.002554101,0.002070900349410533,4.7108e-05,0.0061496,0.00370467,9.169369359145944e-05,0.0035864,0.003909,269.929575373785,0.05807486776463282,0.00464126561684048,0.049960853756799664,0.06396970088535639,245,241,384,53,429,34,71,0,205,0,0,0,6.66324004305705,0.0234827688172043,0.00473536483086385,52.6816658137154,24760.6,87.3559,16.9384,205879.95,22,33,36,0,35,0,40,0,5,30,0,6.21459227467811,0.0304574127906977,0.00325868613138686,66.6606102635229,4344.0,20.9547,2.2322,48062.3,352,604,552,60,1392,351,447,27,283,2,295,0,11.0251268045259,0.0274498453677558,0.00430920016023501,60.9430121538654,84772.2,204.1445,32.2716,486386.18,724,1663,1776,154,3963,1048,1373,56,846,2,1150,21,9.92030325990851,0.0268434872776581,0.00431824045510998,62.2220155738628,258056.8487,673.073599999999,107.7876,1654047.84,26737,1,7,7,0,1,0,0,0,1,0,0,0,2.23112321428571,0.0330802469135802,0.00292716049382716,63.2315976331361,374.8287,5.359,0.4742,10686.14,5,72,138,0,8,1,30,0,4,0,12,0,4.25255405027933,0.0330725731895223,0.00291698113207547,66.6725936199723,3044.8287,21.4641,1.7006,48070.94
67B3A,A,M,1033,3,4.92,5,0.176567684133069,0.2604,0.0002688,4.5,0.180636,20.097100000000005,0.3172617146072869,19.685,20.4807,0.19960000000000006,0.0036275917937692746,0.1947,0.20475,4.15513,0.16830228789624668,3.7833,4.3545,0.002896354,0.0017639523962599192,0.00031464,0.0055536,0.00221017,4.004378298257493e-05,0.0021358,0.0022571,452.4538836379102,0.046925444380009576,0.008365259379360014,0.037086200281334296,0.0632618561225177,243,241,387,53,456,34,77,0,205,0,0,0,7.10914470145239,0.0240612365591398,0.0046993844432009,52.9050332650972,26431.8,89.5078,16.7956,206752.87,24,36,36,0,35,0,44,0,5,30,0,6.58737446197991,0.0307896350364964,0.00322029197080292,66.7385020804438,4591.4,21.0909,2.2059,48118.46,348,602,549,60,1433,351,442,27,283,2,295,0,11.471727544521,0.0274305820674822,0.00429112386545649,60.8842601177797,88252.0,204.0561,32.1491,485917.28,714,1540,1584,154,4048,1049,1311,56,834,2,1138,21,10.5426798953445,0.0264166344127639,0.00439646688784524,62.2962595884571,253857.1892,614.265999999999,102.0376,1534917.54,24793,1,7,7,0,1,0,0,0,5,0,0,0,3.56362619047619,0.0299216049382716,0.00486543209876543,53.2197633136095,598.6892,4.8473,0.7882,8994.14,5,30,93,0,38,1,0,0,19,0,0,0,3.95389553072626,0.0281033285094067,0.00427531847133758,53.8057142857143,2830.9892,19.4194,2.6849,38793.92
7B384,A,M,1048,3,4.17,4,-0.804267132600484,0.2031,0.0002096,4.0,6.663838,22.55196,0.8863731296067635,21.5131,24.2044,0.21229599999999998,0.014373838271897548,0.19505,0.23758,4.98907,0.35140593193627234,4.3078,5.322,0.0033917337,0.003058992155444013,6.9837e-05,0.0075835,0.002062,6.152856608474189e-05,0.0019518,0.0021729,484.96605237633366,0.05298770149747299,0.012217860577136523,0.04290824826591188,0.07740190288554633,243,241,387,53,443,34,80,0,205,0,0,0,6.80731576116191,0.0241256720430108,0.00470498041410185,52.9580194472876,25309.6,89.7475,16.8156,206959.94,24,36,36,0,35,0,41,0,5,30,0,6.65279770444763,0.0308506569343066,0.00310671532846715,66.7627184466019,4637.0,21.1327,2.1281,48135.92,348,603,550,60,1354,346,447,27,283,2,295,0,10.8587807097361,0.0274473514385587,0.00429639567480977,60.8859967422628,83536.5999999999,204.1534,32.1843,485931.14,716,1555,1599,154,3973,1044,1308,56,835,2,1138,21,10.2526925563694,0.0264794685990338,0.00438292858962385,62.1131813272529,250545.048,624.862499999999,103.2355,1552767.42,25153,1,7,7,0,0,0,0,0,0,0,0,0,3.26516666666667,0.0300037037037037,0.0036,52.8714792899408,548.548,4.8606,0.5832,8935.28,5,30,30,0,5,0,0,0,13,0,0,0,3.37925698324022,0.0304076700434153,0.00406136034732272,52.6505686546463,2419.548,21.0117,2.8064,37961.06
